DeviceName:,Sonarworks;Systemwide,BitDepth:,32,Samplerate:,48000,SampleLayout:,1,IsFloat:,1,ChannelLayout:,2,PreBufferedBufferCount:,0
m_nHostTimestamp:,502563936646,m_nStreamPosition:,87552,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502574602006,m_nStreamPosition:,88064,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502585267365,m_nStreamPosition:,88576,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502595932725,m_nStreamPosition:,89088,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502606598085,m_nStreamPosition:,89600,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502617263445,m_nStreamPosition:,90112,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502627928804,m_nStreamPosition:,90624,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502638594164,m_nStreamPosition:,91136,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502649259524,m_nStreamPosition:,91648,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502659924883,m_nStreamPosition:,92160,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502670590243,m_nStreamPosition:,92672,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502681255603,m_nStreamPosition:,93184,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502691920962,m_nStreamPosition:,93696,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502702586322,m_nStreamPosition:,94208,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502713251682,m_nStreamPosition:,94720,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502723917041,m_nStreamPosition:,95232,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502734582401,m_nStreamPosition:,95744,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502745247761,m_nStreamPosition:,96256,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502755913120,m_nStreamPosition:,96768,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502766578480,m_nStreamPosition:,97280,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502777243840,m_nStreamPosition:,97792,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502786911744,m_nStreamPosition:,98304,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502797570430,m_nStreamPosition:,98816,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502808229116,m_nStreamPosition:,99328,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502818887802,m_nStreamPosition:,99840,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502829546488,m_nStreamPosition:,100352,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502840205174,m_nStreamPosition:,100864,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502850863859,m_nStreamPosition:,101376,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502861522545,m_nStreamPosition:,101888,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502872181231,m_nStreamPosition:,102400,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502882839917,m_nStreamPosition:,102912,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
m_nHostTimestamp:,502893498603,m_nStreamPosition:,103424,m_nNumberOfSamples:,512,m_nSampleRate:,48000,m_bIsForcedSilence:,0;
